model,condition,id,display_text,english_gloss,list_primary,list_secondary,pred_top1,pred_top2,pred_top3,top1_confidence,hits1,hits3,partial_credit,top1_reasoning
llama3,K_full,53,யேரா என்னலெக ஆன்லைன்-ட்³ நடனெ மல்த்ட்³ என்ன குடும்ப³த³க்லென் டோ³ங்கி³ மல்தொந்து³ல்லெர்.,Someone is pretending to be me online to trick my relatives,IP/Identity,,Housing,Land/Property,Torts/Individuals,0.85,False,False,False,Family-related issue with property
llama3,K_full,54,வொவா ஒஞ்ஜி அங்க³டி³ என்ன குடும்ப³த³ அங்க³டி³த³ புத³ரன் உபயோக³ மல்தொந்து³ண்டு³,A shop is using my family's business name without asking,IP/Identity,,IP/Identity,Estates/Wills,Torts/Individuals,0.85,True,True,False,Use of family name without permission
llama3,K_full,55,எங்க்லென குடும்ப³ மல்த்ட்³ மாருன ஸாமாந்த³ டி³ஸைன்-ந் யேரா கண்ட்³தெ³ர்.,Someone stole the design of the products my family makes and sells,IP/Identity,,Estates/Wills,Land/Property,Torts/Individuals,0.85,False,False,False,Family and inheritance-related dispute
llama3,K_full,56,என்ன போப ஒஞ்ஜி வில் பு³ட³ந்தே³ தீர் போயி பொ³க்க என்ன மெக்³கெ³-பலயெநகுலு எனன் பு³ட்³டு³ ஆஸ்தின் பூரா பட்டோந்து³ல்லெர்.,My father died without a will and my siblings are dividing everything without me,Estates/Wills,,Torts/Individuals,Land/Property,Housing,0.90,False,False,False,Property taken without permission
llama3,K_full,57,என்ன அம்மன ப³ங்கா³ர் எங்க் கொர்பெர் பண்ட்³ பண்டி³ பொ³க்க அம்ம தீர் போயி பொ³க்க என்ன பலயெ அவென் பூரா தெ³த்தொன்யெ.,My mother's jewelry was promised to me but my brother took it after she died,Estates/Wills,,Estates/Wills,Land/Property,Torts/Individuals,0.90,True,True,False,Inheritance dispute after someone's death
llama3,K_full,58,என்ன போப தீர் போயி பொ³க்க என்ன ஒப்பிகெ³ இஜ்ஜந்தெ³ என்ன போப-அம்மன இல்லன் மார்யெர் பண்ட்³ட்³ கொ³த்தாண்ட்³.,I found out my parents' house was sold after my father's death without our agreement,Estates/Wills,Land/Property,Torts/Individuals,Housing,Consumer/Money/Debt,0.90,False,False,False,Someone entered the person's house without permission
llama3,K_full,59,"என்ன மாமு, அஜ்ஜெர்-ந ஜாக³ன் பட்டெரெ கேனோந்தி³ஜ்ஜெர்.",My uncle is refusing to share the property left by my grandfather,Estates/Wills,Land/Property,Torts/Individuals,Housing,Land/Property,0.90,False,True,True,Someone entered the person's house without permission and did something to it.
llama3,K_full,60,என்ன கண்ட³னி தீர் போயி பொ³க்க என்ன கண்ட³னின குடும்ப³த³குலு எனன் எங்க்லென இல்லட்³ குல்யெரெ பு³டோ³ந்தி³ஜ்ஜெர்.,After my husband passed away his family is not letting me stay in our house,Estates/Wills,Housing,Land/Property,Torts/Individuals,Estates/Wills,0.85,False,True,True,Family property and dispute with someone else's actions
llama3,K_sparse,41,எங்குலு நடெ³தொந்து³ித்தினபக³ என்ன ப³ரித்அக்லென நாயி என்ன பா³லென் சூச்சிண்ட்³.,My neighbor's dog bit my child while we were walking,Torts/Individuals,,Land/Property,Torts/Individuals,Housing,0.90,False,True,True,"The situation involves someone taking something that belongs to the person, suggesting a dispute over ownership or possession of land or property."
llama3,K_sparse,42,ஏரொ எங்க்லென உந்தோந்து³ இத்தின கார்க்³ ஆக்த்³ போயெர்.,Someone crashed into my parked vehicle and drove away,Torts/Individuals,,Land/Property,Torts/Individuals,Housing,0.90,False,True,True,The person's property has been taken without permission.
llama3,K_sparse,43,ஒஞ்ஜி பே³லெதா³யெ என்ன மித்த் ஸாமான் பூ³ட்³பாத்³ எங்க் தாக்³ண்ட்³.,A worker dropped something that injured me,Torts/Individuals,,PARSE_FAILURE_NO_ANSWER,PARSE_FAILURE_NO_ANSWER,PARSE_FAILURE_NO_ANSWER,0.00,False,False,False,parse error
llama3,K_sparse,44,ஹள்ளிட்³ யேரா என்ன பா³க்³கெ³ ஸுள்ளு பண்ட்³ட்³ என்ன புத³ர்ன் ஹாள் மல்தெர்.,Someone spread lies about me that damaged my reputation in the village,Torts/Individuals,,Land/Property,Torts/Individuals,Housing,0.90,False,True,True,Dispute over ownership or possession of land or property
llama3,K_sparse,45,என்ன நெரெகரெத³ அக்லென பெத்தலு என்ன பூரா பு³ளென் திந்த்³ட்³ ஹாள் மல்த்ண்ட்³.,My neighbor's cattle keep destroying my crops,Torts/Individuals,Land/Property,Land/Property,Torts/Individuals,Housing,0.90,False,True,True,Dispute over ownership or possession of land or property
llama3,K_sparse,46,"எங்க் ந்யாயாலயத³ ஒஞ்ஜி காகஜி பை³த்³ண்ட்³, மாத்ர ஐட் தா³த³ பணொந்து³ல்லெர் பண்ட்³ட்³ கொ³த்திஜி.",I received a court notice but I don't understand what it is asking me to do,Courts/Legal-System,,Torts/Individuals,Land/Property,Housing,0.90,False,False,False,Property damage or personal injury caused by another individual
llama3,K_sparse,47,"எங்க் ந்யாயாலயக்³ போபின தாரீக்² தத்ண்ட்³, தா³யெக்³ பண்ட³ எங்க் ஏரேலா ஏப ஏ போடு³ பண்ட்³ட்³ பண்டி³ஜெர்.",I missed a court date because no one explained when I needed to appear,Courts/Legal-System,,Torts/Individuals,Land/Property,Housing,0.90,False,False,False,Property taken without permission
llama3,K_sparse,48,எங்க் என்ன கெல்ஸத³ த⁴னின மித்த் எஞ்ச தூ³ரு கொரோடு³ பண்ட்³ட்³ கொ³த்திஜி.,I don't know how to file a complaint against my employer,Courts/Legal-System,Work/Employment,Land/Property,Torts/Individuals,Housing,0.85,False,False,False,"The situation involves someone taking something that belongs to the person, suggesting a dispute over ownership or possession of land or property."
llama3,K_sparse,49,பொலீஸ்-த³ அகுலு என்ன தூ³ருன் தெ³த்தொனெரெ தயார் இஜ்ஜெர்.,The police would not register my complaint,Courts/Legal-System,,Torts/Individuals,Housing,Land/Property,0.85,False,False,False,Police involvement and personal property dispute
llama3,K_sparse,50,"எங்க் ஒஞ்ஜி வகீல் போ³டு³ பண்ட்³ட்³ பண்டெ³ர், மாத்ர எங்க் வகீல்ன் எஞ்ச நாடோ³டு³ பண்ட்³ட்³ கொ³த்திஜி.",I was told I need a lawyer but I don't know how to find one,Courts/Legal-System,,Torts/Individuals,Consumer/Money/Debt,Housing,0.90,False,False,False,Personal injury or property damage caused by another individual
llama3,K_sparse,51,எங்க் கொ³த்திஜந்தே³ யேரா என்ன புத³ர்ட்³ ஸால தெ³த்தொன்யெர்.,Someone opened a loan in my name without my knowledge,IP/Identity,Consumer/Money/Debt,Housing,Torts/Individuals,Consumer/Money/Debt,0.95,False,True,True,Unauthorized entry into a person's dwelling
llama3,K_sparse,52,எனட³ கேனந்தே³ யேரா என்ன போ²டோன் ஜாஹீராதுட்³ உபயோக³ மல்தொந்து³ல்லெர்.,My photo is being used in an advertisement without my permission,IP/Identity,,Torts/Individuals,Land/Property,Housing,0.90,False,False,False,Property damage or personal injury caused by another individual
llama3,K_sparse,53,யேரா என்னலெக ஆன்லைன்-ட்³ நடனெ மல்த்ட்³ என்ன குடும்ப³த³க்லென் டோ³ங்கி³ மல்தொந்து³ல்லெர்.,Someone is pretending to be me online to trick my relatives,IP/Identity,,Housing,Land/Property,Torts/Individuals,0.85,False,False,False,Family and dwelling-related issue
llama3,K_sparse,54,வொவா ஒஞ்ஜி அங்க³டி³ என்ன குடும்ப³த³ அங்க³டி³த³ புத³ரன் உபயோக³ மல்தொந்து³ண்டு³,A shop is using my family's business name without asking,IP/Identity,,Torts/Individuals,Land/Property,Housing,0.85,False,False,False,Someone else's actions caused harm or damage to the person's family and property
llama3,K_sparse,55,எங்க்லென குடும்ப³ மல்த்ட்³ மாருன ஸாமாந்த³ டி³ஸைன்-ந் யேரா கண்ட்³தெ³ர்.,Someone stole the design of the products my family makes and sells,IP/Identity,,Estates/Wills,Land/Property,Torts/Individuals,0.85,False,False,False,Family-related dispute over property or inheritance
llama3,K_sparse,56,என்ன போப ஒஞ்ஜி வில் பு³ட³ந்தே³ தீர் போயி பொ³க்க என்ன மெக்³கெ³-பலயெநகுலு எனன் பு³ட்³டு³ ஆஸ்தின் பூரா பட்டோந்து³ல்லெர்.,My father died without a will and my siblings are dividing everything without me,Estates/Wills,,Land/Property,Torts/Individuals,Housing,0.90,False,False,False,The person's property has been taken without permission.
llama3,K_sparse,57,என்ன அம்மன ப³ங்கா³ர் எங்க் கொர்பெர் பண்ட்³ பண்டி³ பொ³க்க அம்ம தீர் போயி பொ³க்க என்ன பலயெ அவென் பூரா தெ³த்தொன்யெ.,My mother's jewelry was promised to me but my brother took it after she died,Estates/Wills,,Land/Property,Torts/Individuals,Housing,0.85,False,False,False,Dispute over ownership or possession of land or property
llama3,K_sparse,58,என்ன போப தீர் போயி பொ³க்க என்ன ஒப்பிகெ³ இஜ்ஜந்தெ³ என்ன போப-அம்மன இல்லன் மார்யெர் பண்ட்³ட்³ கொ³த்தாண்ட்³.,I found out my parents' house was sold after my father's death without our agreement,Estates/Wills,Land/Property,IP/Identity,Land/Property,Torts/Individuals,0.85,False,True,True,Ownership and identity issue
llama3,K_sparse,59,"என்ன மாமு, அஜ்ஜெர்-ந ஜாக³ன் பட்டெரெ கேனோந்தி³ஜ்ஜெர்.",My uncle is refusing to share the property left by my grandfather,Estates/Wills,Land/Property,Land/Property,Torts/Individuals,Housing,0.90,False,True,True,The person's property has been taken without permission.
llama3,K_sparse,60,என்ன கண்ட³னி தீர் போயி பொ³க்க என்ன கண்ட³னின குடும்ப³த³குலு எனன் எங்க்லென இல்லட்³ குல்யெரெ பு³டோ³ந்தி³ஜ்ஜெர்.,After my husband passed away his family is not letting me stay in our house,Estates/Wills,Housing,Estates/Wills,Land/Property,Torts/Individuals,0.85,True,True,False,Family-related issue involving inheritance or property rights
llama3,J,41,എങ്കുലു നഡെതൊന്ദുിത്തിനപഗ എന്ന ബരിത്അക്ലെന നായി എന്ന ബാലെൻ ചൂച്ചിണ്ഡ്.,My neighbor's dog bit my child while we were walking,Torts/Individuals,,Torts/Individuals,Housing,Land/Property,0.90,True,True,False,Someone entered the person's home without permission and caused harm
llama3,J,42,ഏരൊ എങ്ക്ലെന ഉന്തോന്ദു ഇത്തിന കാർഗ് ആക്ദ് പോയെർ.,Someone crashed into my parked vehicle and drove away,Torts/Individuals,,Housing,Torts/Individuals,Courts/Legal-System,0.90,False,True,True,Someone entering your house without permission
llama3,J,43,ഒഞ്ജി ബേലെദായെ എന്ന മിത്ത് സാമാൻ ബൂഡ്പാദ് എങ്ക് താഗ്ണ്ഡ്.,A worker dropped something that injured me,Torts/Individuals,,Torts/Individuals,Housing,Land/Property,0.85,True,True,False,Personal injury or property damage caused by another person
llama3,J,44,ഹള്ളിഡ് യേരാ എന്ന ബാഗ്ഗെ സുള്ളു പണ്ഡ്ഡ് എന്ന പുദർന് ഹാൾ മൽതെർ.,Someone spread lies about me that damaged my reputation in the village,Torts/Individuals,,Torts/Individuals,Housing,Consumer/Money/Debt,0.90,True,True,False,Unauthorized entry and theft of personal property
llama3,J,45,എന്ന നെരെകരെദ അക്ലെന പെത്തലു എന്ന പൂരാ ബുളെൻ തിന്ദ്ഡ് ഹാൾ മൽത്ണ്ഡ്.,My neighbor's cattle keep destroying my crops,Torts/Individuals,Land/Property,Torts/Individuals,Housing,Land/Property,0.90,True,True,False,Someone entered the person's home without permission and is refusing to leave.
llama3,J,46,"എങ്ക് ന്യായാലയദ ഒഞ്ജി കാകജി ബൈദ്ണ്ഡ്, മാത്ര ഐട് ദാദ പണൊന്ദുല്ലെർ പണ്ഡ്ഡ് ഗൊത്തിജി.",I received a court notice but I don't understand what it is asking me to do,Courts/Legal-System,,Torts/Individuals,Housing,Land/Property,0.90,False,False,False,Someone entered the person's home without permission and refuses to leave
llama3,J,47,"എങ്ക് ന്യായാലയഗ് പോപിന താരീഖ് തത്ണ്ഡ്, ദായെഗ് പണ്ഡ എങ്ക് ഏരേലാ ഏപ ഏ പോഡു പണ്ഡ്ഡ് പണ്ഡിജെർ.",I missed a court date because no one explained when I needed to appear,Courts/Legal-System,,Consumer/Money/Debt,Torts/Individuals,Housing,0.90,False,False,False,Money taken without permission
llama3,J,48,എങ്ക് എന്ന കെൽസദ ധനിന മിത്ത് എഞ്ച ദൂരു കൊരോഡു പണ്ഡ്ഡ് ഗൊത്തിജി.,I don't know how to file a complaint against my employer,Courts/Legal-System,Work/Employment,Consumer/Money/Debt,Torts/Individuals,Housing,0.85,False,False,False,Problem with money not being returned
llama3,J,49,പൊലീസ്-ദ അകുലു എന്ന ദൂരുൻ ദെത്തൊനെരെ തയാർ ഇജ്ജെർ.,The police would not register my complaint,Courts/Legal-System,,Torts/Individuals,Housing,Courts/Legal-System,0.70,False,True,True,Police involvement and distance/distance-related issues suggest a personal injury or property damage scenario
llama3,J,50,"എങ്ക് ഒഞ്ജി വകീൽ ബോഡു പണ്ഡ്ഡ് പണ്ഡെർ, മാത്ര എങ്ക് വകീൽന് എഞ്ച നാഡോഡു പണ്ഡ്ഡ് ഗൊത്തിജി.",I was told I need a lawyer but I don't know how to find one,Courts/Legal-System,,Housing,Torts/Individuals,Land/Property,0.90,False,False,False,Unauthorized entry into the home without permission
llama3,J,51,എങ്ക് ഗൊത്തിജന്ദേ യേരാ എന്ന പുദർഡ് സാല ദെത്തൊന്യെർ.,Someone opened a loan in my name without my knowledge,IP/Identity,Consumer/Money/Debt,Housing,Torts/Individuals,Courts/Legal-System,0.90,False,False,False,Unauthorized entry into a person's dwelling
llama3,J,52,എനഡ കേനന്ദേ യേരാ എന്ന ഫോടോൻ ജാഹീരാതുഡ് ഉപയോഗ മൽതൊന്ദുല്ലെർ.,My photo is being used in an advertisement without my permission,IP/Identity,,Torts/Individuals,Housing,IP/Identity,0.90,False,True,True,Personal injury or property damage caused by another individual
llama3,J,53,യേരാ എന്നലെക ആൻലൈൻ-ഡ് നടനെ മൽത്ഡ് എന്ന കുടുംബദക്ലെൻ ഡോംഗി മൽതൊന്ദുല്ലെർ.,Someone is pretending to be me online to trick my relatives,IP/Identity,,Torts/Individuals,Housing,Land/Property,0.90,False,False,False,Property damage caused by another person's action
llama3,J,54,വൊവാ ഒഞ്ജി അംഗഡി എന്ന കുടുംബദ അംഗഡിദ പുദരൻ ഉപയോഗ മൽതൊന്ദുണ്ഡു,A shop is using my family's business name without asking,IP/Identity,,Land/Property,Torts/Individuals,Housing,0.90,False,False,False,Someone occupying family property without permission
llama3,J,55,എങ്ക്ലെന കുടുംബ മൽത്ഡ് മാരുന സാമാന്ദ ഡിസൈൻ-ന് യേരാ കണ്ഡ്ദെർ.,Someone stole the design of the products my family makes and sells,IP/Identity,,Land/Property,Housing,Torts/Individuals,0.60,False,False,False,"The situation seems to be related to family property or design, which fits within the Land/Property category."
llama3,J,56,എന്ന പോപ ഒഞ്ജി വിൽ ബുഡന്ദേ തീർ പോയി ബൊക്ക എന്ന മെഗ്ഗെ-പലയെനകുലു എനൻ ബുഡ്ഡു ആസ്തിൻ പൂരാ പട്ടോന്ദുല്ലെർ.,My father died without a will and my siblings are dividing everything without me,Estates/Wills,,Torts/Individuals,Land/Property,Housing,0.90,False,False,False,Physical harm/damage caused by another person's action
llama3,J,57,എന്ന അമ്മന ബംഗാർ എങ്ക് കൊർപെർ പണ്ഡ് പണ്ഡി ബൊക്ക അമ്മ തീർ പോയി ബൊക്ക എന്ന പലയെ അവെൻ പൂരാ ദെത്തൊന്യെ.,My mother's jewelry was promised to me but my brother took it after she died,Estates/Wills,,Torts/Individuals,Housing,Consumer/Money/Debt,0.90,False,False,False,Property damage caused by another person's action
llama3,J,58,എന്ന പോപ തീർ പോയി ബൊക്ക എന്ന ഒപ്പിഗെ ഇജ്ജന്ദെ എന്ന പോപ-അമ്മന ഇല്ലൻ മാര്യെർ പണ്ഡ്ഡ് ഗൊത്താണ്ഡ്.,I found out my parents' house was sold after my father's death without our agreement,Estates/Wills,Land/Property,Torts/Individuals,Housing,Land/Property,0.90,False,True,True,Property taken without permission
llama3,J,59,"എന്ന മാമു, അജ്ജെർ-ന ജാഗൻ പട്ടെരെ കേനോന്ദിജ്ജെർ.",My uncle is refusing to share the property left by my grandfather,Estates/Wills,Land/Property,Land/Property,Housing,Torts/Individuals,0.85,False,True,True,Family member and property involved
llama3,J,60,എന്ന കണ്ഡനി തീർ പോയി ബൊക്ക എന്ന കണ്ഡനിന കുടുംബദകുലു എനൻ എങ്ക്ലെന ഇല്ലഡ് കുല്യെരെ ബുഡോന്ദിജ്ജെർ.,After my husband passed away his family is not letting me stay in our house,Estates/Wills,Housing,Housing,Torts/Individuals,Estates/Wills,0.85,False,True,True,Family and household context
llama3,I,41,எங்குலு நடெ³தொந்து³ித்தினபக³ என்ன ப³ரித்அக்லென நாயி என்ன பா³லென் சூச்சிண்ட்³.,My neighbor's dog bit my child while we were walking,Torts/Individuals,,Torts/Individuals,Housing,Land/Property,0.90,True,True,False,Personal injury or property damage caused by another person
llama3,I,42,ஏரொ எங்க்லென உந்தோந்து³ இத்தின கார்க்³ ஆக்த்³ போயெர்.,Someone crashed into my parked vehicle and drove away,Torts/Individuals,,Torts/Individuals,Housing,Land/Property,0.85,True,True,False,Someone entered another person's home without permission
llama3,I,43,ஒஞ்ஜி பே³லெதா³யெ என்ன மித்த் ஸாமான் பூ³ட்³பாத்³ எங்க் தாக்³ண்ட்³.,A worker dropped something that injured me,Torts/Individuals,,Torts/Individuals,Housing,Land/Property,0.85,True,True,False,Property damage caused by another person's action
llama3,I,44,ஹள்ளிட்³ யேரா என்ன பா³க்³கெ³ ஸுள்ளு பண்ட்³ட்³ என்ன புத³ர்ன் ஹாள் மல்தெர்.,Someone spread lies about me that damaged my reputation in the village,Torts/Individuals,,Torts/Individuals,Housing,Land/Property,0.90,True,True,False,"Someone entered the person's home without permission, causing personal injury or property damage."
llama3,I,45,என்ன நெரெகரெத³ அக்லென பெத்தலு என்ன பூரா பு³ளென் திந்த்³ட்³ ஹாள் மல்த்ண்ட்³.,My neighbor's cattle keep destroying my crops,Torts/Individuals,Land/Property,Torts/Individuals,Housing,Land/Property,0.90,True,True,False,Unauthorized entry into personal property
llama3,I,46,"எங்க் ந்யாயாலயத³ ஒஞ்ஜி காகஜி பை³த்³ண்ட்³, மாத்ர ஐட் தா³த³ பணொந்து³ல்லெர் பண்ட்³ட்³ கொ³த்திஜி.",I received a court notice but I don't understand what it is asking me to do,Courts/Legal-System,,Torts/Individuals,Housing,Land/Property,0.90,False,False,False,Someone entered another person's home without permission
llama3,I,47,"எங்க் ந்யாயாலயக்³ போபின தாரீக்² தத்ண்ட்³, தா³யெக்³ பண்ட³ எங்க் ஏரேலா ஏப ஏ போடு³ பண்ட்³ட்³ பண்டி³ஜெர்.",I missed a court date because no one explained when I needed to appear,Courts/Legal-System,,Housing,Torts/Individuals,Courts/Legal-System,0.90,False,True,True,Trespassing into a dwelling and refusal to leave
llama3,I,48,எங்க் என்ன கெல்ஸத³ த⁴னின மித்த் எஞ்ச தூ³ரு கொரோடு³ பண்ட்³ட்³ கொ³த்திஜி.,I don't know how to file a complaint against my employer,Courts/Legal-System,Work/Employment,Torts/Individuals,Housing,Land/Property,0.90,False,False,False,Someone entered another person's home without permission
llama3,I,49,பொலீஸ்-த³ அகுலு என்ன தூ³ருன் தெ³த்தொனெரெ தயார் இஜ்ஜெர்.,The police would not register my complaint,Courts/Legal-System,,Torts/Individuals,Housing,Land/Property,0.70,False,False,False,"The situation involves police involvement and a family member, which could be related to personal injury or property damage."
llama3,I,50,"எங்க் ஒஞ்ஜி வகீல் போ³டு³ பண்ட்³ட்³ பண்டெ³ர், மாத்ர எங்க் வகீல்ன் எஞ்ச நாடோ³டு³ பண்ட்³ட்³ கொ³த்திஜி.",I was told I need a lawyer but I don't know how to find one,Courts/Legal-System,,Torts/Individuals,Housing,Consumer/Money/Debt,0.90,False,False,False,Physical harm or damage caused by another person's action
llama3,I,51,எங்க் கொ³த்திஜந்தே³ யேரா என்ன புத³ர்ட்³ ஸால தெ³த்தொன்யெர்.,Someone opened a loan in my name without my knowledge,IP/Identity,Consumer/Money/Debt,Housing,Torts/Individuals,Courts/Legal-System,0.90,False,False,False,Unauthorized entry into a dwelling
llama3,I,52,எனட³ கேனந்தே³ யேரா என்ன போ²டோன் ஜாஹீராதுட்³ உபயோக³ மல்தொந்து³ல்லெர்.,My photo is being used in an advertisement without my permission,IP/Identity,,Torts/Individuals,Housing,Land/Property,0.90,False,False,False,Someone entered another person's home without permission
llama3,I,53,யேரா என்னலெக ஆன்லைன்-ட்³ நடனெ மல்த்ட்³ என்ன குடும்ப³த³க்லென் டோ³ங்கி³ மல்தொந்து³ல்லெர்.,Someone is pretending to be me online to trick my relatives,IP/Identity,,Land/Property,Torts/Individuals,Courts/Legal-System,0.70,False,False,False,"The situation involves family and property, suggesting a dispute or issue related to land ownership."
llama3,I,54,வொவா ஒஞ்ஜி அங்க³டி³ என்ன குடும்ப³த³ அங்க³டி³த³ புத³ரன் உபயோக³ மல்தொந்து³ண்டு³,A shop is using my family's business name without asking,IP/Identity,,Torts/Individuals,Housing,Land/Property,0.90,False,False,False,Someone entering another person's home without permission
llama3,I,55,எங்க்லென குடும்ப³ மல்த்ட்³ மாருன ஸாமாந்த³ டி³ஸைன்-ந் யேரா கண்ட்³தெ³ர்.,Someone stole the design of the products my family makes and sells,IP/Identity,,Land/Property,Torts/Individuals,Housing,0.85,False,False,False,Family property dispute
llama3,I,56,என்ன போப ஒஞ்ஜி வில் பு³ட³ந்தே³ தீர் போயி பொ³க்க என்ன மெக்³கெ³-பலயெநகுலு எனன் பு³ட்³டு³ ஆஸ்தின் பூரா பட்டோந்து³ல்லெர்.,My father died without a will and my siblings are dividing everything without me,Estates/Wills,,Torts/Individuals,Housing,Land/Property,0.90,False,False,False,Someone entered the person's home without permission and refuses to leave.
llama3,I,57,என்ன அம்மன ப³ங்கா³ர் எங்க் கொர்பெர் பண்ட்³ பண்டி³ பொ³க்க அம்ம தீர் போயி பொ³க்க என்ன பலயெ அவென் பூரா தெ³த்தொன்யெ.,My mother's jewelry was promised to me but my brother took it after she died,Estates/Wills,,Torts/Individuals,Housing,Land/Property,0.90,False,False,False,Personal injury or property damage caused by another person
llama3,I,58,என்ன போப தீர் போயி பொ³க்க என்ன ஒப்பிகெ³ இஜ்ஜந்தெ³ என்ன போப-அம்மன இல்லன் மார்யெர் பண்ட்³ட்³ கொ³த்தாண்ட்³.,I found out my parents' house was sold after my father's death without our agreement,Estates/Wills,Land/Property,Torts/Individuals,Housing,Land/Property,0.90,False,True,True,Someone entered another person's home without permission and is refusing to leave.
llama3,I,59,"என்ன மாமு, அஜ்ஜெர்-ந ஜாக³ன் பட்டெரெ கேனோந்தி³ஜ்ஜெர்.",My uncle is refusing to share the property left by my grandfather,Estates/Wills,Land/Property,Torts/Individuals,Housing,Land/Property,0.90,False,True,True,Someone entered the person's home without permission
llama3,I,60,என்ன கண்ட³னி தீர் போயி பொ³க்க என்ன கண்ட³னின குடும்ப³த³குலு எனன் எங்க்லென இல்லட்³ குல்யெரெ பு³டோ³ந்தி³ஜ்ஜெர்.,After my husband passed away his family is not letting me stay in our house,Estates/Wills,Housing,Torts/Individuals,Housing,Land/Property,0.90,False,True,True,Physical harm/damage caused by another person's action
llama3,H,41,ಎಂಕುಲು ನಡೆತೊಂದುಿತ್ತಿನಪಗ ಎನ್ನ ಬರಿತ್ಅಕ್ಲೆನ ನಾಯಿ ಎನ್ನ ಬಾಲೆನ್ ಚೂಚ್ಚಿಂಡ್.,My neighbor's dog bit my child while we were walking,Torts/Individuals,,Torts/Individuals,Land/Property,Housing,0.90,True,True,False,Someone entered another person's property without permission and caused damage.
llama3,H,42,ಏರೊ ಎಂಕ್ಲೆನ ಉಂತೋಂದು ಇತ್ತಿನ ಕಾರ್ಗ್ ಆಕ್ದ್ ಪೋಯೆರ್.,Someone crashed into my parked vehicle and drove away,Torts/Individuals,,Torts/Individuals,Housing,Land/Property,0.90,True,True,False,Entry into one's home without permission
llama3,H,43,ಒಂಜಿ ಬೇಲೆದಾಯೆ ಎನ್ನ ಮಿತ್ತ್ ಸಾಮಾನ್ ಬೂಡ್ಪಾದ್ ಎಂಕ್ ತಾಗ್ಂಡ್.,A worker dropped something that injured me,Torts/Individuals,,Torts/Individuals,Land/Property,Housing,0.90,True,True,False,Property taken without permission
llama3,H,44,ಹಳ್ಳಿಡ್ ಯೇರಾ ಎನ್ನ ಬಾಗ್ಗೆ ಸುಳ್ಳು ಪಂಡ್ಡ್ ಎನ್ನ ಪುದರ್ನ್ ಹಾಳ್ ಮಲ್ತೆರ್.,Someone spread lies about me that damaged my reputation in the village,Torts/Individuals,,Torts/Individuals,Housing,Land/Property,0.85,True,True,False,Someone entered another person's property without permission and caused damage
llama3,H,45,ಎನ್ನ ನೆರೆಕರೆದ ಅಕ್ಲೆನ ಪೆತ್ತಲು ಎನ್ನ ಪೂರಾ ಬುಳೆನ್ ತಿಂದ್ಡ್ ಹಾಳ್ ಮಲ್ತ್ಂಡ್.,My neighbor's cattle keep destroying my crops,Torts/Individuals,Land/Property,Torts/Individuals,Land/Property,Housing,0.90,True,True,False,Property damage caused by another person's action
llama3,H,46,"ಎಂಕ್ ನ್ಯಾಯಾಲಯದ ಒಂಜಿ ಕಾಕಜಿ ಬೈದ್ಂಡ್, ಮಾತ್ರ ಐಟ್ ದಾದ ಪಣೊಂದುಲ್ಲೆರ್ ಪಂಡ್ಡ್ ಗೊತ್ತಿಜಿ.",I received a court notice but I don't understand what it is asking me to do,Courts/Legal-System,,Courts/Legal-System,Housing,Torts/Individuals,0.90,True,True,False,The situation involves a court case and frustration with the process.
llama3,H,47,"ಎಂಕ್ ನ್ಯಾಯಾಲಯಗ್ ಪೋಪಿನ ತಾರೀಖ್ ತತ್ಂಡ್, ದಾಯೆಗ್ ಪಂಡ ಎಂಕ್ ಏರೇಲಾ ಏಪ ಏ ಪೋಡು ಪಂಡ್ಡ್ ಪಂಡಿಜೆರ್.",I missed a court date because no one explained when I needed to appear,Courts/Legal-System,,Courts/Legal-System,Housing,Torts/Individuals,0.90,True,True,False,The person is confused about a court date and seems to be struggling with understanding a legal process or timeline.
llama3,H,48,ಎಂಕ್ ಎನ್ನ ಕೆಲ್ಸದ ಧನಿನ ಮಿತ್ತ್ ಎಂಚ ದೂರು ಕೊರೋಡು ಪಂಡ್ಡ್ ಗೊತ್ತಿಜಿ.,I don't know how to file a complaint against my employer,Courts/Legal-System,Work/Employment,Consumer/Money/Debt,Torts/Individuals,Housing,0.90,False,False,False,Someone owes money and is not paying it back
llama3,H,49,ಪೊಲೀಸ್-ದ ಅಕುಲು ಎನ್ನ ದೂರುನ್ ದೆತ್ತೊನೆರೆ ತಯಾರ್ ಇಜ್ಜೆರ್.,The police would not register my complaint,Courts/Legal-System,,Courts/Legal-System,Torts/Individuals,Housing,0.90,True,True,False,Police complaint not being taken seriously
llama3,H,50,"ಎಂಕ್ ಒಂಜಿ ವಕೀಲ್ ಬೋಡು ಪಂಡ್ಡ್ ಪಂಡೆರ್, ಮಾತ್ರ ಎಂಕ್ ವಕೀಲ್ನ್ ಎಂಚ ನಾಡೋಡು ಪಂಡ್ಡ್ ಗೊತ್ತಿಜಿ.",I was told I need a lawyer but I don't know how to find one,Courts/Legal-System,,Courts/Legal-System,Housing,Torts/Individuals,0.90,True,True,False,Seeking legal advice or representation
