model,condition,id,display_text,english_gloss,list_primary,list_secondary,pred_top1,pred_top2,pred_top3,top1_confidence,hits1,hits3,partial_credit,top1_reasoning
sarvam,D_full,45,ಎನ್ನ ನೆರೆಕರೆದ ಅಕ್ಲೆನ ಪೆತ್ತಲು ಎನ್ನ ಪೂರಾ ಬುಳೆನ್ ತಿಂದ್ಡ್ ಹಾಳ್ ಮಲ್ತ್ಂಡ್.,My neighbor's cattle keep destroying my crops,Torts/Individuals,Land/Property,Torts/Individuals,Land/Property,Housing,0.85,True,True,False,"Property damage caused by another person's action (breaking the fence) and the subsequent refusal to fix it, which is a classic tort/civil wrong scenario."
sarvam,D_full,46,"ಎಂಕ್ ನ್ಯಾಯಾಲಯದ ಒಂಜಿ ಕಾಕಜಿ ಬೈದ್ಂಡ್, ಮಾತ್ರ ಐಟ್ ದಾದ ಪಣೊಂದುಲ್ಲೆರ್ ಪಂಡ್ಡ್ ಗೊತ್ತಿಜಿ.",I received a court notice but I don't understand what it is asking me to do,Courts/Legal-System,,Courts/Legal-System,Housing,Torts/Individuals,0.90,True,True,False,"The person explicitly states they don't know which court to go to, which is a direct confusion about legal jurisdiction and the proper venue for filing a complaint."
sarvam,D_full,47,"ಎಂಕ್ ನ್ಯಾಯಾಲಯಗ್ ಪೋಪಿನ ತಾರೀಖ್ ತತ್ಂಡ್, ದಾಯೆಗ್ ಪಂಡ ಎಂಕ್ ಏರೇಲಾ ಏಪ ಏ ಪೋಡು ಪಂಡ್ಡ್ ಪಂಡಿಜೆರ್.",I missed a court date because no one explained when I needed to appear,Courts/Legal-System,,Courts/Legal-System,Housing,Consumer/Money/Debt,0.90,True,True,False,"ಈ ಪರಿಸ್ಥಿತಿಯು ನ್ಯಾಯಾಲಯದ ದಿನಾಂಕದ ಬಗ್ಗೆ ಇರುವ ಗೊಂದಲ ಮತ್ತು ನ್ಯಾಯಾಲಯಕ್ಕೆ ಹಾಜರಾಗುವ ಬದಲು ಬೇರೆಡೆಗೆ ಹೋಗಿರುವುದನ್ನು ವಿವರಿಸುತ್ತದೆ. ಇದು ಕಾನೂನು ಪ್ರಕ್ರಿಯೆಯನ್ನು ಅರ್ಥಮಾಡಿಕೊಳ್ಳುವಲ್ಲಿನ ವೈಫಲ್ಯವನ್ನು ಸೂಚಿಸುತ್ತದೆ, ಇದು 'ನ್ಯಾಯಾಲಯ/ಕಾನೂನು-ವ್ಯವಸ್ಥೆ' ವರ್ಗದ ಪ್ರಮುಖ ಲಕ್ಷಣವಾಗಿದೆ."
sarvam,D_full,48,ಎಂಕ್ ಎನ್ನ ಕೆಲ್ಸದ ಧನಿನ ಮಿತ್ತ್ ಎಂಚ ದೂರು ಕೊರೋಡು ಪಂಡ್ಡ್ ಗೊತ್ತಿಜಿ.,I don't know how to file a complaint against my employer,Courts/Legal-System,Work/Employment,Courts/Legal-System,Consumer/Money/Debt,Housing,0.85,True,True,False,"The person is confused about the process of filing a complaint, which is a procedural issue related to navigating the legal system. The core problem is uncertainty about which court to go to, not the debt itself."
sarvam,D_full,49,ಪೊಲೀಸ್-ದ ಅಕುಲು ಎನ್ನ ದೂರುನ್ ದೆತ್ತೊನೆರೆ ತಯಾರ್ ಇಜ್ಜೆರ್.,The police would not register my complaint,Courts/Legal-System,,Courts/Legal-System,Torts/Individuals,Housing,0.90,True,True,False,"The person is filing a complaint with the police, which is a direct interaction with the legal system to seek resolution for a problem."
sarvam,D_full,50,"ಎಂಕ್ ಒಂಜಿ ವಕೀಲ್ ಬೋಡು ಪಂಡ್ಡ್ ಪಂಡೆರ್, ಮಾತ್ರ ಎಂಕ್ ವಕೀಲ್ನ್ ಎಂಚ ನಾಡೋಡು ಪಂಡ್ಡ್ ಗೊತ್ತಿಜಿ.",I was told I need a lawyer but I don't know how to find one,Courts/Legal-System,,Courts/Legal-System,Consumer/Money/Debt,Torts/Individuals,0.85,True,True,False,"The situation involves hiring a lawyer and being unsure about the status of the case and the lawyer's actions, which relates to the legal process and the person's confusion about the legal system."
sarvam,D_full,51,ಎಂಕ್ ಗೊತ್ತಿಜಂದೇ ಯೇರಾ ಎನ್ನ ಪುದರ್ಡ್ ಸಾಲ ದೆತ್ತೊನ್ಯೆರ್.,Someone opened a loan in my name without my knowledge,IP/Identity,Consumer/Money/Debt,Courts/Legal-System,Consumer/Money/Debt,Housing,0.90,False,True,True,"The person explicitly states they do not know which court to go to, which is a direct match for the 'Courts/Legal-System' category. This is a procedural issue about navigating the legal system, not a dispute over housing, employment, or property."
sarvam,D_full,52,ಎನಡ ಕೇನಂದೇ ಯೇರಾ ಎನ್ನ ಫೋಟೋನ್ ಜಾಹೀರಾತುಡ್ ಉಪಯೋಗ ಮಲ್ತೊಂದುಲ್ಲೆರ್.,My photo is being used in an advertisement without my permission,IP/Identity,,IP/Identity,Courts/Legal-System,Torts/Individuals,0.85,True,True,False,"Potential misuse of a person's name or identity for commercial purposes, which falls under identity-related legal issues."
sarvam,D_full,53,ಯೇರಾ ಎನ್ನಲೆಕ ಆನ್‌ಲೈನ್-ಡ್ ನಟನೆ ಮಲ್ತ್ಡ್ ಎನ್ನ ಕುಟುಂಬದಕ್ಲೆನ್ ಡೋಂಗಿ ಮಲ್ತೊಂದುಲ್ಲೆರ್.,Someone is pretending to be me online to trick my relatives,IP/Identity,,Estates/Wills,Land/Property,Courts/Legal-System,0.85,False,False,False,"ಈ ಪರಿಸ್ಥಿತಿಯು ಕುಟುಂಬದ ಆಸ್ತಿಯ ಮೇಲಿನ ವಿವಾದವನ್ನು ವಿವರಿಸುತ್ತದೆ. ಇಲ್ಲಿ ಒಬ್ಬ ವ್ಯಕ್ತಿಯು ತನ್ನ ಆಸ್ತಿಯ ಮೇಲೆ ತನ್ನ ಹಕ್ಕಿದೆ ಎಂದು ಪ್ರತಿಪಾದಿಸುತ್ತಿದ್ದರೂ, ಬೇರೆಯವರು ಅದನ್ನು ಬಳಸಿಕೊಳ್ಳುತ್ತಿದ್ದಾರೆ. ಇದು ಎಸ್ಟೇಟ್ಸ್/ವಿಲ್ ವರ್ಗಕ್ಕೆ ಹೊಂದಿಕೆಯಾಗುತ್ತದೆ, ಏಕೆಂದರೆ ಇದು ಆಸ್ತಿಯ ಉತ್ತರಾಧಿಕಾರ ಮತ್ತು ಮಾಲೀಕತ್ವದ ವಿವಾದಗಳಿಗೆ ಸಂಬಂಧಿಸಿದೆ."
sarvam,D_full,54,ವೊವಾ ಒಂಜಿ ಅಂಗಡಿ ಎನ್ನ ಕುಟುಂಬದ ಅಂಗಡಿದ ಪುದರನ್ ಉಪಯೋಗ ಮಲ್ತೊಂದುಂಡು,A shop is using my family's business name without asking,IP/Identity,,Estates/Wills,Land/Property,Consumer/Money/Debt,0.75,False,False,False,ಈ ಪರಿಸ್ಥಿತಿಯು ಕುಟುಂಬದ ಸದಸ್ಯರ ಆಸ್ತಿಯ ಪಾಲಿಗೆ ಸಂಬಂಧಿಸಿದೆ. ಇದು ಕುಟುಂಬದ ಸದಸ್ಯರ ಆಸ್ತಿಯ ಪಾಲಿಗೆ ಸಂಬಂಧಿಸಿದ 'Estates/Wills' ವರ್ಗಕ್ಕೆ ಹೊಂದಿಕೆಯಾಗುತ್ತದೆ.
sarvam,D_full,55,ಎಂಕ್ಲೆನ ಕುಟುಂಬ ಮಲ್ತ್ಡ್ ಮಾರುನ ಸಾಮಾಂದ ಡಿಸೈನ್-ನ್ ಯೇರಾ ಕಂಡ್ದೆರ್.,Someone stole the design of the products my family makes and sells,IP/Identity,,Estates/Wills,Land/Property,Courts/Legal-System,0.90,False,False,False,"The situation describes a dispute over inheritance after a family member's death, where family members are taking property that was meant for the person. This directly matches the definition of Estates/Wills."
sarvam,D_full,56,ಎನ್ನ ಪೋಪ ಒಂಜಿ ವಿಲ್ ಬುಡಂದೇ ತೀರ್ ಪೋಯಿ ಬೊಕ್ಕ ಎನ್ನ ಮೆಗ್ಗೆ-ಪಲಯೆನಕುಲು ಎನನ್ ಬುಡ್ಡು ಆಸ್ತಿನ್ ಪೂರಾ ಪಟ್ಟೋಂದುಲ್ಲೆರ್.,My father died without a will and my siblings are dividing everything without me,Estates/Wills,,Estates/Wills,Land/Property,Courts/Legal-System,0.95,True,True,False,"The situation describes a dispute over inheritance and assets after a family member's death, where family members took property meant for the person. This is the classic definition of an Estates/Wills issue."
sarvam,D_full,57,ಎನ್ನ ಅಮ್ಮನ ಬಂಗಾರ್ ಎಂಕ್ ಕೊರ್ಪೆರ್ ಪಂಡ್ ಪಂಡಿ ಬೊಕ್ಕ ಅಮ್ಮ ತೀರ್ ಪೋಯಿ ಬೊಕ್ಕ ಎನ್ನ ಪಲಯೆ ಅವೆನ್ ಪೂರಾ ದೆತ್ತೊನ್ಯೆ.,My mother's jewelry was promised to me but my brother took it after she died,Estates/Wills,,Torts/Individuals,Land/Property,Housing,0.75,False,False,False,"A personal dispute over property (gold) between family members, which can be seen as a conflict or harm related to personal property."
sarvam,D_full,58,ಎನ್ನ ಪೋಪ ತೀರ್ ಪೋಯಿ ಬೊಕ್ಕ ಎನ್ನ ಒಪ್ಪಿಗೆ ಇಜ್ಜಂದೆ ಎನ್ನ ಪೋಪ-ಅಮ್ಮನ ಇಲ್ಲನ್ ಮಾರ್ಯೆರ್ ಪಂಡ್ಡ್ ಗೊತ್ತಾಂಡ್.,I found out my parents' house was sold after my father's death without our agreement,Estates/Wills,Land/Property,Housing,Torts/Individuals,Courts/Legal-System,0.85,False,False,False,"The situation involves a landlord entering a house without permission, which is a violation of the tenant's rights in a landlord-tenant relationship. This is a core housing issue."
sarvam,D_full,59,"ಎನ್ನ ಮಾಮು, ಅಜ್ಜೆರ್-ನ ಜಾಗನ್ ಪಟ್ಟೆರೆ ಕೇನೋಂದಿಜ್ಜೆರ್.",My uncle is refusing to share the property left by my grandfather,Estates/Wills,Land/Property,Land/Property,Torts/Individuals,Housing,0.90,False,True,True,"The situation describes a person's mother-in-law taking over and living on their land without permission. This is a classic case of unauthorized occupation of land, which falls directly under the Land/Property category. The example 'Someone is living on my land without asking and won't leave' is a perfect match."
sarvam,D_full,60,ಎನ್ನ ಕಂಡನಿ ತೀರ್ ಪೋಯಿ ಬೊಕ್ಕ ಎನ್ನ ಕಂಡನಿನ ಕುಟುಂಬದಕುಲು ಎನನ್ ಎಂಕ್ಲೆನ ಇಲ್ಲಡ್ ಕುಲ್ಯೆರೆ ಬುಡೋಂದಿಜ್ಜೆರ್.,After my husband passed away his family is not letting me stay in our house,Estates/Wills,Housing,Estates/Wills,Land/Property,Courts/Legal-System,0.95,True,True,False,"The situation describes a dispute over inheritance and assets after a family member's death, where family members took property meant for the person. This is the definition of an estates/wills issue."
sarvam,E_sparse,41,ಎಂಕುಲು ನಡೆತೊಂದುಿತ್ತಿನಪಗ ಎನ್ನ ಬರಿತ್ಅಕ್ಲೆನ ನಾಯಿ ಎನ್ನ ಬಾಲೆನ್ ಚೂಚ್ಚಿಂಡ್.,My neighbor's dog bit my child while we were walking,Torts/Individuals,,Torts/Individuals,Housing,Consumer/Money/Debt,0.90,True,True,False,"Personal injury caused by another person's (or animal's) action. The dog bit the child, which is a classic tort scenario."
sarvam,E_sparse,42,ಏರೊ ಎಂಕ್ಲೆನ ಉಂತೋಂದು ಇತ್ತಿನ ಕಾರ್ಗ್ ಆಕ್ದ್ ಪೋಯೆರ್.,Someone crashed into my parked vehicle and drove away,Torts/Individuals,,Housing,Torts/Individuals,Courts/Legal-System,0.90,False,True,True,"The situation describes someone entering the person's house without permission, which is a classic example of a trespass or unauthorized entry into a dwelling, falling under the Housing category."
sarvam,E_sparse,43,ಒಂಜಿ ಬೇಲೆದಾಯೆ ಎನ್ನ ಮಿತ್ತ್ ಸಾಮಾನ್ ಬೂಡ್ಪಾದ್ ಎಂಕ್ ತಾಗ್ಂಡ್.,A worker dropped something that injured me,Torts/Individuals,,Torts/Individuals,Housing,Work/Employment,0.85,True,True,False,Personal injury/harm to a child (taking away a child)
sarvam,E_sparse,44,ಹಳ್ಳಿಡ್ ಯೇರಾ ಎನ್ನ ಬಾಗ್ಗೆ ಸುಳ್ಳು ಪಂಡ್ಡ್ ಎನ್ನ ಪುದರ್ನ್ ಹಾಳ್ ಮಲ್ತೆರ್.,Someone spread lies about me that damaged my reputation in the village,Torts/Individuals,,Land/Property,Housing,Torts/Individuals,0.85,False,True,True,"The situation involves property being taken or harmed due to a false accusation, which is a dispute over land or property. This aligns with the Land/Property category."
sarvam,E_sparse,45,ಎನ್ನ ನೆರೆಕರೆದ ಅಕ್ಲೆನ ಪೆತ್ತಲು ಎನ್ನ ಪೂರಾ ಬುಳೆನ್ ತಿಂದ್ಡ್ ಹಾಳ್ ಮಲ್ತ್ಂಡ್.,My neighbor's cattle keep destroying my crops,Torts/Individuals,Land/Property,Land/Property,Torts/Individuals,Housing,0.90,False,True,True,"The situation describes a dispute over land and the crops on it, where someone took the land and destroyed the harvest. This directly relates to ownership and use of property, which is the core of the Land/Property category."
sarvam,E_sparse,46,"ಎಂಕ್ ನ್ಯಾಯಾಲಯದ ಒಂಜಿ ಕಾಕಜಿ ಬೈದ್ಂಡ್, ಮಾತ್ರ ಐಟ್ ದಾದ ಪಣೊಂದುಲ್ಲೆರ್ ಪಂಡ್ಡ್ ಗೊತ್ತಿಜಿ.",I received a court notice but I don't understand what it is asking me to do,Courts/Legal-System,,Courts/Legal-System,Housing,Work/Employment,0.90,True,True,False,"The person is confused about which court to go to, which is a direct match for the Courts/Legal-System category. The problem is about navigating the legal system's structure and jurisdiction."
sarvam,E_sparse,47,"ಎಂಕ್ ನ್ಯಾಯಾಲಯಗ್ ಪೋಪಿನ ತಾರೀಖ್ ತತ್ಂಡ್, ದಾಯೆಗ್ ಪಂಡ ಎಂಕ್ ಏರೇಲಾ ಏಪ ಏ ಪೋಡು ಪಂಡ್ಡ್ ಪಂಡಿಜೆರ್.",I missed a court date because no one explained when I needed to appear,Courts/Legal-System,,Courts/Legal-System,Housing,Work/Employment,0.90,True,True,False,"The person explicitly states they don't know which court to go to, which directly matches the definition of confusion about which court to go to in the Courts/Legal-System category."
sarvam,E_sparse,48,ಎಂಕ್ ಎನ್ನ ಕೆಲ್ಸದ ಧನಿನ ಮಿತ್ತ್ ಎಂಚ ದೂರು ಕೊರೋಡು ಪಂಡ್ಡ್ ಗೊತ್ತಿಜಿ.,I don't know how to file a complaint against my employer,Courts/Legal-System,Work/Employment,Consumer/Money/Debt,Work/Employment,Courts/Legal-System,0.85,False,True,True,"The person is seeking to file a complaint about money owed, which is a core issue in the Consumer/Money/Debt category. The phrase 'kelasadha dhinada dhinadhu' (money from work/business) and 'mitha' (owed) point to a debt or payment dispute."
sarvam,E_sparse,49,ಪೊಲೀಸ್-ದ ಅಕುಲು ಎನ್ನ ದೂರುನ್ ದೆತ್ತೊನೆರೆ ತಯಾರ್ ಇಜ್ಜೆರ್.,The police would not register my complaint,Courts/Legal-System,,Courts/Legal-System,Torts/Individuals,Consumer/Money/Debt,0.65,True,True,False,"The situation involves a legal action (filing a complaint with police) and a negative consequence, which relates to the legal system's process and its impact on the person."
sarvam,E_sparse,50,"ಎಂಕ್ ಒಂಜಿ ವಕೀಲ್ ಬೋಡು ಪಂಡ್ಡ್ ಪಂಡೆರ್, ಮಾತ್ರ ಎಂಕ್ ವಕೀಲ್ನ್ ಎಂಚ ನಾಡೋಡು ಪಂಡ್ಡ್ ಗೊತ್ತಿಜಿ.",I was told I need a lawyer but I don't know how to find one,Courts/Legal-System,,Courts/Legal-System,Housing,Work/Employment,0.90,True,True,False,"The person is trying to hire a lawyer but is confused about where to meet them, which directly relates to confusion about which court or legal location to go to. This aligns with the category's definition of not knowing where to file a complaint or where to seek legal help."
sarvam,E_sparse,51,ಎಂಕ್ ಗೊತ್ತಿಜಂದೇ ಯೇರಾ ಎನ್ನ ಪುದರ್ಡ್ ಸಾಲ ದೆತ್ತೊನ್ಯೆರ್.,Someone opened a loan in my name without my knowledge,IP/Identity,Consumer/Money/Debt,Consumer/Money/Debt,Housing,Torts/Individuals,0.90,False,True,True,"The situation describes money being taken, which is a core issue of financial obligation or debt. The person is aware of the money being taken, which points to a problem with the return of funds or repayment of a debt."
sarvam,E_sparse,52,ಎನಡ ಕೇನಂದೇ ಯೇರಾ ಎನ್ನ ಫೋಟೋನ್ ಜಾಹೀರಾತುಡ್ ಉಪಯೋಗ ಮಲ್ತೊಂದುಲ್ಲೆರ್.,My photo is being used in an advertisement without my permission,IP/Identity,,Consumer/Money/Debt,Work/Employment,Courts/Legal-System,0.75,False,False,False,"The person is unsure about the terms of their agreement or whether they are obligated to continue using the phone for the advertisement, which relates to a financial or contractual obligation."
sarvam,E_sparse,53,ಯೇರಾ ಎನ್ನಲೆಕ ಆನ್‌ಲೈನ್-ಡ್ ನಟನೆ ಮಲ್ತ್ಡ್ ಎನ್ನ ಕುಟುಂಬದಕ್ಲೆನ್ ಡೋಂಗಿ ಮಲ್ತೊಂದುಲ್ಲೆರ್.,Someone is pretending to be me online to trick my relatives,IP/Identity,,IP/Identity,Torts/Individuals,Courts/Legal-System,0.90,True,True,False,"The situation describes someone using the person's name or identity online without permission, which directly maps to the IP/Identity category. The harm is to the person's identity and reputation, not to property or a financial agreement."
sarvam,E_sparse,54,ವೊವಾ ಒಂಜಿ ಅಂಗಡಿ ಎನ್ನ ಕುಟುಂಬದ ಅಂಗಡಿದ ಪುದರನ್ ಉಪಯೋಗ ಮಲ್ತೊಂದುಂಡು,A shop is using my family's business name without asking,IP/Identity,,Land/Property,Consumer/Money/Debt,Work/Employment,0.85,False,False,False,"Unauthorized use of a family shop, which is a property. The person is being deprived of the use of their property by someone else."
sarvam,E_sparse,55,ಎಂಕ್ಲೆನ ಕುಟುಂಬ ಮಲ್ತ್ಡ್ ಮಾರುನ ಸಾಮಾಂದ ಡಿಸೈನ್-ನ್ ಯೇರಾ ಕಂಡ್ದೆರ್.,Someone stole the design of the products my family makes and sells,IP/Identity,,Land/Property,Housing,Torts/Individuals,0.85,False,False,False,"The situation describes a family's house being occupied by someone else without permission, which is a classic case of unauthorized occupation of land. This aligns directly with the Land/Property category, specifically the example of 'Someone is living on my land without asking and won't leave'."
sarvam,E_sparse,56,ಎನ್ನ ಪೋಪ ಒಂಜಿ ವಿಲ್ ಬುಡಂದೇ ತೀರ್ ಪೋಯಿ ಬೊಕ್ಕ ಎನ್ನ ಮೆಗ್ಗೆ-ಪಲಯೆನಕುಲು ಎನನ್ ಬುಡ್ಡು ಆಸ್ತಿನ್ ಪೂರಾ ಪಟ್ಟೋಂದುಲ್ಲೆರ್.,My father died without a will and my siblings are dividing everything without me,Estates/Wills,,Estates/Wills,Land/Property,Housing,0.95,True,True,False,"The situation describes a dispute over inheritance of land after a family member's death, which is the core of the Estates/Wills category."
sarvam,E_sparse,57,ಎನ್ನ ಅಮ್ಮನ ಬಂಗಾರ್ ಎಂಕ್ ಕೊರ್ಪೆರ್ ಪಂಡ್ ಪಂಡಿ ಬೊಕ್ಕ ಅಮ್ಮ ತೀರ್ ಪೋಯಿ ಬೊಕ್ಕ ಎನ್ನ ಪಲಯೆ ಅವೆನ್ ಪೂರಾ ದೆತ್ತೊನ್ಯೆ.,My mother's jewelry was promised to me but my brother took it after she died,Estates/Wills,,Land/Property,Housing,Work/Employment,0.85,False,False,False,The situation describes a dispute about land use and a promise made to a mother regarding that land. This is a clear land/property issue involving an agreement about property.
sarvam,E_sparse,58,ಎನ್ನ ಪೋಪ ತೀರ್ ಪೋಯಿ ಬೊಕ್ಕ ಎನ್ನ ಒಪ್ಪಿಗೆ ಇಜ್ಜಂದೆ ಎನ್ನ ಪೋಪ-ಅಮ್ಮನ ಇಲ್ಲನ್ ಮಾರ್ಯೆರ್ ಪಂಡ್ಡ್ ಗೊತ್ತಾಂಡ್.,I found out my parents' house was sold after my father's death without our agreement,Estates/Wills,Land/Property,Estates/Wills,Work/Employment,Housing,0.75,True,True,False,"ಈ situation-ನಲ್ಲಿ family member-ನ ಜೊತೆಗಿನ personal relationship ಮತ್ತು agreement-ನ terms-ಗೆ ಸಂಬಂಧಪಟ್ಟ dispute ಇದೆ. ಇದು landlord-tenant, debt, work, land, tort, court, IP, ಅಥವಾ estate issues-ಗೆ fit ಆಗೋದಿಲ್ಲ. ಇದು family member-ನ ಜೊತೆಗಿನ personal relationship ಮತ್ತು agreement-ನ terms-ಗೆ ಸಂಬಂಧಪಟ್ಟಿದೆ."
sarvam,E_sparse,59,"ಎನ್ನ ಮಾಮು, ಅಜ್ಜೆರ್-ನ ಜಾಗನ್ ಪಟ್ಟೆರೆ ಕೇನೋಂದಿಜ್ಜೆರ್.",My uncle is refusing to share the property left by my grandfather,Estates/Wills,Land/Property,Land/Property,Housing,Estates/Wills,0.90,False,True,True,"The situation describes a dispute over land where the uncle has taken over and is living on the grandfather's land without permission, which is a clear issue of property occupation and ownership."
sarvam,E_sparse,60,ಎನ್ನ ಕಂಡನಿ ತೀರ್ ಪೋಯಿ ಬೊಕ್ಕ ಎನ್ನ ಕಂಡನಿನ ಕುಟುಂಬದಕುಲು ಎನನ್ ಎಂಕ್ಲೆನ ಇಲ್ಲಡ್ ಕುಲ್ಯೆರೆ ಬುಡೋಂದಿಜ್ಜೆರ್.,After my husband passed away his family is not letting me stay in our house,Estates/Wills,Housing,Estates/Wills,Land/Property,Torts/Individuals,0.90,True,True,False,"The situation describes an inheritance dispute where family members took assets meant for the person after their death, which is a classic example of an estate/will issue."
sarvam,E_full,41,ಎಂಕುಲು ನಡೆತೊಂದುಿತ್ತಿನಪಗ ಎನ್ನ ಬರಿತ್ಅಕ್ಲೆನ ನಾಯಿ ಎನ್ನ ಬಾಲೆನ್ ಚೂಚ್ಚಿಂಡ್.,My neighbor's dog bit my child while we were walking,Torts/Individuals,,Torts/Individuals,Housing,Land/Property,0.95,True,True,False,"The situation describes a personal injury (a child being bitten) caused by another person's (or animal's) action. This falls under the category of torts, specifically personal injury caused by another individual or entity."
sarvam,E_full,42,ಏರೊ ಎಂಕ್ಲೆನ ಉಂತೋಂದು ಇತ್ತಿನ ಕಾರ್ಗ್ ಆಕ್ದ್ ಪೋಯೆರ್.,Someone crashed into my parked vehicle and drove away,Torts/Individuals,,Housing,Torts/Individuals,Courts/Legal-System,0.95,False,True,True,"The situation describes someone entering a house without permission, which is a classic trespass/unauthorized entry issue within a landlord-tenant or home ownership context."
sarvam,E_full,43,ಒಂಜಿ ಬೇಲೆದಾಯೆ ಎನ್ನ ಮಿತ್ತ್ ಸಾಮಾನ್ ಬೂಡ್ಪಾದ್ ಎಂಕ್ ತಾಗ್ಂಡ್.,A worker dropped something that injured me,Torts/Individuals,,Torts/Individuals,Land/Property,Housing,0.90,True,True,False,"Property damage caused by another person's action (breaking a fence) and refusal to fix it, which is a classic tort/individual harm scenario."
sarvam,E_full,44,ಹಳ್ಳಿಡ್ ಯೇರಾ ಎನ್ನ ಬಾಗ್ಗೆ ಸುಳ್ಳು ಪಂಡ್ಡ್ ಎನ್ನ ಪುದರ್ನ್ ಹಾಳ್ ಮಲ್ತೆರ್.,Someone spread lies about me that damaged my reputation in the village,Torts/Individuals,,IP/Identity,Land/Property,Courts/Legal-System,0.90,False,False,False,"The situation describes someone using the person's name ('ಪುದರ್ನ್') to falsely claim land ('ಜಾಗ'). This is a clear case of identity misuse, where a person's name is used without permission to assert ownership over property, which falls under the IP/Identity category."
sarvam,E_full,45,ಎನ್ನ ನೆರೆಕರೆದ ಅಕ್ಲೆನ ಪೆತ್ತಲು ಎನ್ನ ಪೂರಾ ಬುಳೆನ್ ತಿಂದ್ಡ್ ಹಾಳ್ ಮಲ್ತ್ಂಡ್.,My neighbor's cattle keep destroying my crops,Torts/Individuals,Land/Property,Torts/Individuals,Land/Property,Housing,0.85,True,True,False,"The situation describes harm or damage caused by another person (the neighbor), which aligns with the definition of Torts/Individuals. The person is expressing frustration about the neighbor's actions, indicating a personal injury or property damage issue."
sarvam,E_full,46,"ಎಂಕ್ ನ್ಯಾಯಾಲಯದ ಒಂಜಿ ಕಾಕಜಿ ಬೈದ್ಂಡ್, ಮಾತ್ರ ಐಟ್ ದಾದ ಪಣೊಂದುಲ್ಲೆರ್ ಪಂಡ್ಡ್ ಗೊತ್ತಿಜಿ.",I received a court notice but I don't understand what it is asking me to do,Courts/Legal-System,,Courts/Legal-System,IP/Identity,Torts/Individuals,0.90,True,True,False,"The person has a legal document ('ಕಾಕಜಿ') but does not understand what it says ('ಗೊತ್ತಿಜಿ'). This directly points to confusion about legal paperwork and procedures, which is the core of the Courts/Legal-System category."
sarvam,E_full,47,"ಎಂಕ್ ನ್ಯಾಯಾಲಯಗ್ ಪೋಪಿನ ತಾರೀಖ್ ತತ್ಂಡ್, ದಾಯೆಗ್ ಪಂಡ ಎಂಕ್ ಏರೇಲಾ ಏಪ ಏ ಪೋಡು ಪಂಡ್ಡ್ ಪಂಡಿಜೆರ್.",I missed a court date because no one explained when I needed to appear,Courts/Legal-System,,Courts/Legal-System,Housing,Consumer/Money/Debt,0.90,True,True,False,"The person explicitly states they don't know which court to go to, which directly maps to the Courts/Legal-System category. The issue is about navigating the legal system's procedural aspects."
sarvam,E_full,48,ಎಂಕ್ ಎನ್ನ ಕೆಲ್ಸದ ಧನಿನ ಮಿತ್ತ್ ಎಂಚ ದೂರು ಕೊರೋಡು ಪಂಡ್ಡ್ ಗೊತ್ತಿಜಿ.,I don't know how to file a complaint against my employer,Courts/Legal-System,Work/Employment,Courts/Legal-System,Consumer/Money/Debt,Housing,0.85,True,True,False,"The person explicitly states they want to file a complaint but are unsure about the process or where to go, which directly relates to confusion about the legal system and court procedures."
sarvam,E_full,49,ಪೊಲೀಸ್-ದ ಅಕುಲು ಎನ್ನ ದೂರುನ್ ದೆತ್ತೊನೆರೆ ತಯಾರ್ ಇಜ್ಜೆರ್.,The police would not register my complaint,Courts/Legal-System,,Courts/Legal-System,Torts/Individuals,Housing,0.85,True,True,False,"The situation describes a person's interaction with the police and the process of filing a complaint, which is a direct engagement with the legal system. The concern is about the police's ability to prepare a report, which is a procedural issue within the legal framework."
sarvam,E_full,50,"ಎಂಕ್ ಒಂಜಿ ವಕೀಲ್ ಬೋಡು ಪಂಡ್ಡ್ ಪಂಡೆರ್, ಮಾತ್ರ ಎಂಕ್ ವಕೀಲ್ನ್ ಎಂಚ ನಾಡೋಡು ಪಂಡ್ಡ್ ಗೊತ್ತಿಜಿ.",I was told I need a lawyer but I don't know how to find one,Courts/Legal-System,,Courts/Legal-System,Work/Employment,Housing,0.90,True,True,False,"The situation describes confusion about which lawyer to approach, which is a legal-system related issue of navigating the correct legal channels. This aligns with the category of confusion about which court to go to or where to file a complaint."
sarvam,E_full,51,ಎಂಕ್ ಗೊತ್ತಿಜಂದೇ ಯೇರಾ ಎನ್ನ ಪುದರ್ಡ್ ಸಾಲ ದೆತ್ತೊನ್ಯೆರ್.,Someone opened a loan in my name without my knowledge,IP/Identity,Consumer/Money/Debt,Consumer/Money/Debt,Housing,Courts/Legal-System,0.90,False,True,True,The situation describes a financial dispute where money is owed but not being returned. This directly aligns with the definition of a money owed but not paid or contract breaches involving payment.
sarvam,E_full,52,ಎನಡ ಕೇನಂದೇ ಯೇರಾ ಎನ್ನ ಫೋಟೋನ್ ಜಾಹೀರಾತುಡ್ ಉಪಯೋಗ ಮಲ್ತೊಂದುಲ್ಲೆರ್.,My photo is being used in an advertisement without my permission,IP/Identity,,IP/Identity,Consumer/Money/Debt,Torts/Individuals,0.90,True,True,False,"The situation describes the unauthorized use of a person's photograph for an advertisement, which is a misuse of personal identity for commercial gain. This aligns directly with the IP/Identity category of 'someone using your name without permission' or 'someone selling things under your name or brand'."
