model,condition,id,display_text,english_gloss,list_primary,list_secondary,pred_top1,pred_top2,pred_top3,top1_confidence,hits1,hits3,partial_credit,top1_reasoning
hex1,D_sparse,56,ಎನ್ನ ಪೋಪ ಒಂಜಿ ವಿಲ್ ಬುಡಂದೇ ತೀರ್ ಪೋಯಿ ಬೊಕ್ಕ ಎನ್ನ ಮೆಗ್ಗೆ-ಪಲಯೆನಕುಲು ಎನನ್ ಬುಡ್ಡು ಆಸ್ತಿನ್ ಪೂರಾ ಪಟ್ಟೋಂದುಲ್ಲೆರ್.,My father died without a will and my siblings are dividing everything without me,Estates/Wills,,Torts/Individuals,Land/Property,Courts/Legal-System,0.90,False,False,False,This involves harm/damage caused by another person's action.
hex1,D_sparse,57,ಎನ್ನ ಅಮ್ಮನ ಬಂಗಾರ್ ಎಂಕ್ ಕೊರ್ಪೆರ್ ಪಂಡ್ ಪಂಡಿ ಬೊಕ್ಕ ಅಮ್ಮ ತೀರ್ ಪೋಯಿ ಬೊಕ್ಕ ಎನ್ನ ಪಲಯೆ ಅವೆನ್ ಪೂರಾ ದೆತ್ತೊನ್ಯೆ.,My mother's jewelry was promised to me but my brother took it after she died,Estates/Wills,,IP/Identity,Torts/Individuals,Land/Property,0.95,False,False,False,The situation involves a mother's gold ring being taken without permission likely using the identity of the person who took it.
hex1,D_sparse,58,ಎನ್ನ ಪೋಪ ತೀರ್ ಪೋಯಿ ಬೊಕ್ಕ ಎನ್ನ ಒಪ್ಪಿಗೆ ಇಜ್ಜಂದೆ ಎನ್ನ ಪೋಪ-ಅಮ್ಮನ ಇಲ್ಲನ್ ಮಾರ್ಯೆರ್ ಪಂಡ್ಡ್ ಗೊತ್ತಾಂಡ್.,I found out my parents' house was sold after my father's death without our agreement,Estates/Wills,Land/Property,Courts/Legal-System,Land/Property,Torts/Individuals,0.80,False,True,True,The situation involves uncertainty about which court to go to or where to file a complaint.
hex1,D_sparse,59,"ಎನ್ನ ಮಾಮು, ಅಜ್ಜೆರ್-ನ ಜಾಗನ್ ಪಟ್ಟೆರೆ ಕೇನೋಂದಿಜ್ಜೆರ್.",My uncle is refusing to share the property left by my grandfather,Estates/Wills,Land/Property,Land/Property,Torts/Individuals,Courts/Legal-System,0.90,False,True,True,The situation involves someone occupying land without permission.
hex1,D_sparse,60,ಎನ್ನ ಕಂಡನಿ ತೀರ್ ಪೋಯಿ ಬೊಕ್ಕ ಎನ್ನ ಕಂಡನಿನ ಕುಟುಂಬದಕುಲು ಎನನ್ ಎಂಕ್ಲೆನ ಇಲ್ಲಡ್ ಕುಲ್ಯೆರೆ ಬುಡೋಂದಿಜ್ಜೆರ್.,After my husband passed away his family is not letting me stay in our house,Estates/Wills,Housing,Estates/Wills,Land/Property,Courts/Legal-System,0.90,True,True,False,"The issue involves property that was meant for the person after someone's death, which is related to inheritance disputes."
hex1,D_full,41,ಎಂಕುಲು ನಡೆತೊಂದುಿತ್ತಿನಪಗ ಎನ್ನ ಬರಿತ್ಅಕ್ಲೆನ ನಾಯಿ ಎನ್ನ ಬಾಲೆನ್ ಚೂಚ್ಚಿಂಡ್.,My neighbor's dog bit my child while we were walking,Torts/Individuals,,Courts/Legal-System,Torts/Individuals,Land/Property,0.90,False,True,True,The situation involves legal action taken by the owner to recover their lost pet.
hex1,D_full,42,ಏರೊ ಎಂಕ್ಲೆನ ಉಂತೋಂದು ಇತ್ತಿನ ಕಾರ್ಗ್ ಆಕ್ದ್ ಪೋಯೆರ್.,Someone crashed into my parked vehicle and drove away,Torts/Individuals,,Land/Property,Torts/Individuals,Courts/Legal-System,0.90,False,True,True,This involves someone entering your property or dwelling without permission.
hex1,D_full,43,ಒಂಜಿ ಬೇಲೆದಾಯೆ ಎನ್ನ ಮಿತ್ತ್ ಸಾಮಾನ್ ಬೂಡ್ಪಾದ್ ಎಂಕ್ ತಾಗ್ಂಡ್.,A worker dropped something that injured me,Torts/Individuals,,Torts/Individuals,Land/Property,Housing,0.90,True,True,False,This involves harm caused by another individual's negligence.
hex1,D_full,44,ಹಳ್ಳಿಡ್ ಯೇರಾ ಎನ್ನ ಬಾಗ್ಗೆ ಸುಳ್ಳು ಪಂಡ್ಡ್ ಎನ್ನ ಪುದರ್ನ್ ಹಾಳ್ ಮಲ್ತೆರ್.,Someone spread lies about me that damaged my reputation in the village,Torts/Individuals,,IP/Identity,Torts/Individuals,Courts/Legal-System,0.95,False,True,True,The situation involves misuse of personal or business identity.
hex1,D_full,45,ಎನ್ನ ನೆರೆಕರೆದ ಅಕ್ಲೆನ ಪೆತ್ತಲು ಎನ್ನ ಪೂರಾ ಬುಳೆನ್ ತಿಂದ್ಡ್ ಹಾಳ್ ಮಲ್ತ್ಂಡ್.,My neighbor's cattle keep destroying my crops,Torts/Individuals,Land/Property,Torts/Individuals,Land/Property,Work/Employment,0.95,True,True,False,This involves harm caused by another individual to the person's property.
hex1,D_full,46,"ಎಂಕ್ ನ್ಯಾಯಾಲಯದ ಒಂಜಿ ಕಾಕಜಿ ಬೈದ್ಂಡ್, ಮಾತ್ರ ಐಟ್ ದಾದ ಪಣೊಂದುಲ್ಲೆರ್ ಪಂಡ್ಡ್ ಗೊತ್ತಿಜಿ.",I received a court notice but I don't understand what it is asking me to do,Courts/Legal-System,,Courts/Legal-System,Estates/Wills,IP/Identity,0.95,True,True,False,The person is confused about which court to go to and where to file their complaint.
hex1,D_full,47,"ಎಂಕ್ ನ್ಯಾಯಾಲಯಗ್ ಪೋಪಿನ ತಾರೀಖ್ ತತ್ಂಡ್, ದಾಯೆಗ್ ಪಂಡ ಎಂಕ್ ಏರೇಲಾ ಏಪ ಏ ಪೋಡು ಪಂಡ್ಡ್ ಪಂಡಿಜೆರ್.",I missed a court date because no one explained when I needed to appear,Courts/Legal-System,,Courts/Legal-System,Estates/Wills,Torts/Individuals,0.95,True,True,False,The person is confused about which court to go to and not knowing where to file a complaint.
hex1,D_full,48,ಎಂಕ್ ಎನ್ನ ಕೆಲ್ಸದ ಧನಿನ ಮಿತ್ತ್ ಎಂಚ ದೂರು ಕೊರೋಡು ಪಂಡ್ಡ್ ಗೊತ್ತಿಜಿ.,I don't know how to file a complaint against my employer,Courts/Legal-System,Work/Employment,Estates/Wills,Courts/Legal-System,Consumer/Money/Debt,0.80,False,True,True,The situation involves not receiving property or assets as intended after a family member's death.
hex1,D_full,49,ಪೊಲೀಸ್-ದ ಅಕುಲು ಎನ್ನ ದೂರುನ್ ದೆತ್ತೊನೆರೆ ತಯಾರ್ ಇಜ್ಜೆರ್.,The police would not register my complaint,Courts/Legal-System,,Courts/Legal-System,Torts/Individuals,Housing,0.90,True,True,False,"The situation involves reporting an incident to the police and not receiving any response or action from them, which is related to confusion about which court to go to and where to file a complaint."
hex1,D_full,50,"ಎಂಕ್ ಒಂಜಿ ವಕೀಲ್ ಬೋಡು ಪಂಡ್ಡ್ ಪಂಡೆರ್, ಮಾತ್ರ ಎಂಕ್ ವಕೀಲ್ನ್ ಎಂಚ ನಾಡೋಡು ಪಂಡ್ಡ್ ಗೊತ್ತಿಜಿ.",I was told I need a lawyer but I don't know how to find one,Courts/Legal-System,,Courts/Legal-System,Consumer/Money/Debt,IP/Identity,0.90,True,True,False,The situation involves a lawyer and something going wrong with their actions which may require legal understanding or action.
hex1,D_full,51,ಎಂಕ್ ಗೊತ್ತಿಜಂದೇ ಯೇರಾ ಎನ್ನ ಪುದರ್ಡ್ ಸಾಲ ದೆತ್ತೊನ್ಯೆರ್.,Someone opened a loan in my name without my knowledge,IP/Identity,Consumer/Money/Debt,Consumer/Money/Debt,Estates/Wills,Courts/Legal-System,0.95,False,True,True,The situation involves a dispute over money owed but not paid.
hex1,D_full,52,ಎನಡ ಕೇನಂದೇ ಯೇರಾ ಎನ್ನ ಫೋಟೋನ್ ಜಾಹೀರಾತುಡ್ ಉಪಯೋಗ ಮಲ್ತೊಂದುಲ್ಲೆರ್.,My photo is being used in an advertisement without my permission,IP/Identity,,IP/Identity,Courts/Legal-System,Torts/Individuals,0.90,True,True,False,The situation involves someone using the person's name without permission and selling things under it.
hex1,D_full,53,ಯೇರಾ ಎನ್ನಲೆಕ ಆನ್‌ಲೈನ್-ಡ್ ನಟನೆ ಮಲ್ತ್ಡ್ ಎನ್ನ ಕುಟುಂಬದಕ್ಲೆನ್ ಡೋಂಗಿ ಮಲ್ತೊಂದುಲ್ಲೆರ್.,Someone is pretending to be me online to trick my relatives,IP/Identity,,Estates/Wills,Land/Property,Courts/Legal-System,0.90,False,False,False,The situation involves an issue related to inheritance or property distribution after someone's death.
hex1,D_full,54,ವೊವಾ ಒಂಜಿ ಅಂಗಡಿ ಎನ್ನ ಕುಟುಂಬದ ಅಂಗಡಿದ ಪುದರನ್ ಉಪಯೋಗ ಮಲ್ತೊಂದುಂಡು,A shop is using my family's business name without asking,IP/Identity,,IP/Identity,Land/Property,Torts/Individuals,0.90,True,True,False,It involves someone using the person's name without permission.
hex1,D_full,55,ಎಂಕ್ಲೆನ ಕುಟುಂಬ ಮಲ್ತ್ಡ್ ಮಾರುನ ಸಾಮಾಂದ ಡಿಸೈನ್-ನ್ ಯೇರಾ ಕಂಡ್ದೆರ್.,Someone stole the design of the products my family makes and sells,IP/Identity,,Estates/Wills,Land/Property,Torts/Individuals,0.90,False,False,False,This involves an inheritance dispute after a family member's death.
hex1,D_full,56,ಎನ್ನ ಪೋಪ ಒಂಜಿ ವಿಲ್ ಬುಡಂದೇ ತೀರ್ ಪೋಯಿ ಬೊಕ್ಕ ಎನ್ನ ಮೆಗ್ಗೆ-ಪಲಯೆನಕುಲು ಎನನ್ ಬುಡ್ಡು ಆಸ್ತಿನ್ ಪೂರಾ ಪಟ್ಟೋಂದುಲ್ಲೆರ್.,My father died without a will and my siblings are dividing everything without me,Estates/Wills,,Torts/Individuals,Land/Property,Courts/Legal-System,0.90,False,False,False,This involves harm/damage caused by another individual's action.
hex1,D_full,57,ಎನ್ನ ಅಮ್ಮನ ಬಂಗಾರ್ ಎಂಕ್ ಕೊರ್ಪೆರ್ ಪಂಡ್ ಪಂಡಿ ಬೊಕ್ಕ ಅಮ್ಮ ತೀರ್ ಪೋಯಿ ಬೊಕ್ಕ ಎನ್ನ ಪಲಯೆ ಅವೆನ್ ಪೂರಾ ದೆತ್ತೊನ್ಯೆ.,My mother's jewelry was promised to me but my brother took it after she died,Estates/Wills,,IP/Identity,Torts/Individuals,Land/Property,0.90,False,False,False,"The situation involves an item being taken without permission, which could relate to identity theft or misuse of personal property."
hex1,D_full,58,ಎನ್ನ ಪೋಪ ತೀರ್ ಪೋಯಿ ಬೊಕ್ಕ ಎನ್ನ ಒಪ್ಪಿಗೆ ಇಜ್ಜಂದೆ ಎನ್ನ ಪೋಪ-ಅಮ್ಮನ ಇಲ್ಲನ್ ಮಾರ್ಯೆರ್ ಪಂಡ್ಡ್ ಗೊತ್ತಾಂಡ್.,I found out my parents' house was sold after my father's death without our agreement,Estates/Wills,Land/Property,Torts/Individuals,Housing,Land/Property,0.90,False,True,True,This involves physical harm/damage caused by another person's action (entry into the house without permission)
hex1,D_full,59,"ಎನ್ನ ಮಾಮು, ಅಜ್ಜೆರ್-ನ ಜಾಗನ್ ಪಟ್ಟೆರೆ ಕೇನೋಂದಿಜ್ಜೆರ್.",My uncle is refusing to share the property left by my grandfather,Estates/Wills,Land/Property,Land/Property,Courts/Legal-System,Estates/Wills,0.90,False,True,True,The situation involves someone occupying land without permission.
hex1,D_full,60,ಎನ್ನ ಕಂಡನಿ ತೀರ್ ಪೋಯಿ ಬೊಕ್ಕ ಎನ್ನ ಕಂಡನಿನ ಕುಟುಂಬದಕುಲು ಎನನ್ ಎಂಕ್ಲೆನ ಇಲ್ಲಡ್ ಕುಲ್ಯೆರೆ ಬುಡೋಂದಿಜ್ಜೆರ್.,After my husband passed away his family is not letting me stay in our house,Estates/Wills,Housing,Estates/Wills,Land/Property,Courts/Legal-System,0.90,True,True,False,The situation involves an inheritance dispute after someone's death.
hex1,E_sparse,41,ಎಂಕುಲು ನಡೆತೊಂದುಿತ್ತಿನಪಗ ಎನ್ನ ಬರಿತ್ಅಕ್ಲೆನ ನಾಯಿ ಎನ್ನ ಬಾಲೆನ್ ಚೂಚ್ಚಿಂಡ್.,My neighbor's dog bit my child while we were walking,Torts/Individuals,,Torts/Individuals,Land/Property,Courts/Legal-System,0.90,True,True,False,This involves personal injury caused by another person's animal.
hex1,E_sparse,42,ಏರೊ ಎಂಕ್ಲೆನ ಉಂತೋಂದು ಇತ್ತಿನ ಕಾರ್ಗ್ ಆಕ್ದ್ ಪೋಯೆರ್.,Someone crashed into my parked vehicle and drove away,Torts/Individuals,,Consumer/Money/Debt,Torts/Individuals,Courts/Legal-System,0.90,False,True,True,This involves a dispute over payment for something that was agreed upon.
hex1,E_sparse,43,ಒಂಜಿ ಬೇಲೆದಾಯೆ ಎನ್ನ ಮಿತ್ತ್ ಸಾಮಾನ್ ಬೂಡ್ಪಾದ್ ಎಂಕ್ ತಾಗ್ಂಡ್.,A worker dropped something that injured me,Torts/Individuals,,Housing,Consumer/Money/Debt,Land/Property,0.90,False,False,False,The situation involves a dispute between the tenant and the landlord regarding security money.
hex1,E_sparse,44,ಹಳ್ಳಿಡ್ ಯೇರಾ ಎನ್ನ ಬಾಗ್ಗೆ ಸುಳ್ಳು ಪಂಡ್ಡ್ ಎನ್ನ ಪುದರ್ನ್ ಹಾಳ್ ಮಲ್ತೆರ್.,Someone spread lies about me that damaged my reputation in the village,Torts/Individuals,,Courts/Legal-System,Torts/Individuals,IP/Identity,0.90,False,True,True,This situation involves legal issues related to false statements or misrepresentation.
hex1,E_sparse,45,ಎನ್ನ ನೆರೆಕರೆದ ಅಕ್ಲೆನ ಪೆತ್ತಲು ಎನ್ನ ಪೂರಾ ಬುಳೆನ್ ತಿಂದ್ಡ್ ಹಾಳ್ ಮಲ್ತ್ಂಡ್.,My neighbor's cattle keep destroying my crops,Torts/Individuals,Land/Property,Torts/Individuals,Land/Property,Housing,0.90,True,True,False,This involves physical harm/damage caused by another person's action.
hex1,E_sparse,46,"ಎಂಕ್ ನ್ಯಾಯಾಲಯದ ಒಂಜಿ ಕಾಕಜಿ ಬೈದ್ಂಡ್, ಮಾತ್ರ ಐಟ್ ದಾದ ಪಣೊಂದುಲ್ಲೆರ್ ಪಂಡ್ಡ್ ಗೊತ್ತಿಜಿ.",I received a court notice but I don't understand what it is asking me to do,Courts/Legal-System,,Courts/Legal-System,Work/Employment,Land/Property,0.90,True,True,False,The person is confused about which court to go to and what to do next.
hex1,E_sparse,47,"ಎಂಕ್ ನ್ಯಾಯಾಲಯಗ್ ಪೋಪಿನ ತಾರೀಖ್ ತತ್ಂಡ್, ದಾಯೆಗ್ ಪಂಡ ಎಂಕ್ ಏರೇಲಾ ಏಪ ಏ ಪೋಡು ಪಂಡ್ಡ್ ಪಂಡಿಜೆರ್.",I missed a court date because no one explained when I needed to appear,Courts/Legal-System,,Courts/Legal-System,Land/Property,Torts/Individuals,0.90,True,True,False,The issue involves a court hearing and the inability to attend due to illness.
hex1,E_sparse,48,ಎಂಕ್ ಎನ್ನ ಕೆಲ್ಸದ ಧನಿನ ಮಿತ್ತ್ ಎಂಚ ದೂರು ಕೊರೋಡು ಪಂಡ್ಡ್ ಗೊತ್ತಿಜಿ.,I don't know how to file a complaint against my employer,Courts/Legal-System,Work/Employment,Housing,Consumer/Money/Debt,Work/Employment,0.90,False,True,True,The issue seems to be related to a landlord-tenant dispute.
hex1,E_sparse,49,ಪೊಲೀಸ್-ದ ಅಕುಲು ಎನ್ನ ದೂರುನ್ ದೆತ್ತೊನೆರೆ ತಯಾರ್ ಇಜ್ಜೆರ್.,The police would not register my complaint,Courts/Legal-System,,Torts/Individuals,Land/Property,Courts/Legal-System,0.95,False,True,True,This involves physical harm/damage caused by another person's action.
hex1,E_sparse,50,"ಎಂಕ್ ಒಂಜಿ ವಕೀಲ್ ಬೋಡು ಪಂಡ್ಡ್ ಪಂಡೆರ್, ಮಾತ್ರ ಎಂಕ್ ವಕೀಲ್ನ್ ಎಂಚ ನಾಡೋಡು ಪಂಡ್ಡ್ ಗೊತ್ತಿಜಿ.",I was told I need a lawyer but I don't know how to find one,Courts/Legal-System,,Land/Property,Courts/Legal-System,Work/Employment,0.90,False,True,True,The situation involves returning something to someone else's property.
hex1,E_sparse,51,ಎಂಕ್ ಗೊತ್ತಿಜಂದೇ ಯೇರಾ ಎನ್ನ ಪುದರ್ಡ್ ಸಾಲ ದೆತ್ತೊನ್ಯೆರ್.,Someone opened a loan in my name without my knowledge,IP/Identity,Consumer/Money/Debt,Land/Property,Torts/Individuals,Courts/Legal-System,0.90,False,False,False,"This category directly addresses issues related to property and land rights, which fits the situation of someone taking your land without permission."
hex1,E_sparse,52,ಎನಡ ಕೇನಂದೇ ಯೇರಾ ಎನ್ನ ಫೋಟೋನ್ ಜಾಹೀರಾತುಡ್ ಉಪಯೋಗ ಮಲ್ತೊಂದುಲ್ಲೆರ್.,My photo is being used in an advertisement without my permission,IP/Identity,,IP/Identity,Torts/Individuals,Courts/Legal-System,0.90,True,True,False,This situation involves the unauthorized use of a person's photo for advertising purposes.
hex1,E_sparse,53,ಯೇರಾ ಎನ್ನಲೆಕ ಆನ್‌ಲೈನ್-ಡ್ ನಟನೆ ಮಲ್ತ್ಡ್ ಎನ್ನ ಕುಟುಂಬದಕ್ಲೆನ್ ಡೋಂಗಿ ಮಲ್ತೊಂದುಲ್ಲೆರ್.,Someone is pretending to be me online to trick my relatives,IP/Identity,,Estates/Wills,Land/Property,Courts/Legal-System,0.95,False,False,False,This involves inheritance disputes and land or assets disputed after someone passes away.
hex1,E_sparse,54,ವೊವಾ ಒಂಜಿ ಅಂಗಡಿ ಎನ್ನ ಕುಟುಂಬದ ಅಂಗಡಿದ ಪುದರನ್ ಉಪಯೋಗ ಮಲ್ತೊಂದುಂಡು,A shop is using my family's business name without asking,IP/Identity,,Land/Property,IP/Identity,Courts/Legal-System,0.90,False,True,True,It involves someone using another party's property (the store) without permission and possibly causing an issue with land use or occupation.
hex1,E_sparse,55,ಎಂಕ್ಲೆನ ಕುಟುಂಬ ಮಲ್ತ್ಡ್ ಮಾರುನ ಸಾಮಾಂದ ಡಿಸೈನ್-ನ್ ಯೇರಾ ಕಂಡ್ದೆರ್.,Someone stole the design of the products my family makes and sells,IP/Identity,,Land/Property,Torts/Individuals,Estates/Wills,0.80,False,False,False,This category involves someone occupying or altering land without permission.
hex1,E_sparse,56,ಎನ್ನ ಪೋಪ ಒಂಜಿ ವಿಲ್ ಬುಡಂದೇ ತೀರ್ ಪೋಯಿ ಬೊಕ್ಕ ಎನ್ನ ಮೆಗ್ಗೆ-ಪಲಯೆನಕುಲು ಎನನ್ ಬುಡ್ಡು ಆಸ್ತಿನ್ ಪೂರಾ ಪಟ್ಟೋಂದುಲ್ಲೆರ್.,My father died without a will and my siblings are dividing everything without me,Estates/Wills,,Land/Property,Estates/Wills,Courts/Legal-System,0.90,False,True,True,The issue involves someone occupying or taking control of another person's land without permission.
hex1,E_sparse,57,ಎನ್ನ ಅಮ್ಮನ ಬಂಗಾರ್ ಎಂಕ್ ಕೊರ್ಪೆರ್ ಪಂಡ್ ಪಂಡಿ ಬೊಕ್ಕ ಅಮ್ಮ ತೀರ್ ಪೋಯಿ ಬೊಕ್ಕ ಎನ್ನ ಪಲಯೆ ಅವೆನ್ ಪೂರಾ ದೆತ್ತೊನ್ಯೆ.,My mother's jewelry was promised to me but my brother took it after she died,Estates/Wills,,Estates/Wills,Courts/Legal-System,IP/Identity,0.90,True,True,False,This involves property (jewelry) being taken without permission.
hex1,E_sparse,58,ಎನ್ನ ಪೋಪ ತೀರ್ ಪೋಯಿ ಬೊಕ್ಕ ಎನ್ನ ಒಪ್ಪಿಗೆ ಇಜ್ಜಂದೆ ಎನ್ನ ಪೋಪ-ಅಮ್ಮನ ಇಲ್ಲನ್ ಮಾರ್ಯೆರ್ ಪಂಡ್ಡ್ ಗೊತ್ತಾಂಡ್.,I found out my parents' house was sold after my father's death without our agreement,Estates/Wills,Land/Property,Estates/Wills,Land/Property,Courts/Legal-System,0.90,True,True,False,The situation involves inheritance disputes after someone's death.
hex1,E_sparse,59,"ಎನ್ನ ಮಾಮು, ಅಜ್ಜೆರ್-ನ ಜಾಗನ್ ಪಟ್ಟೆರೆ ಕೇನೋಂದಿಜ್ಜೆರ್.",My uncle is refusing to share the property left by my grandfather,Estates/Wills,Land/Property,Land/Property,Estates/Wills,Courts/Legal-System,0.90,False,True,True,This category fits because it involves someone occupying land without permission and refusing to leave.
hex1,E_sparse,60,ಎನ್ನ ಕಂಡನಿ ತೀರ್ ಪೋಯಿ ಬೊಕ್ಕ ಎನ್ನ ಕಂಡನಿನ ಕುಟುಂಬದಕುಲು ಎನನ್ ಎಂಕ್ಲೆನ ಇಲ್ಲಡ್ ಕುಲ್ಯೆರೆ ಬುಡೋಂದಿಜ್ಜೆರ್.,After my husband passed away his family is not letting me stay in our house,Estates/Wills,Housing,Estates/Wills,Land/Property,Courts/Legal-System,0.90,True,True,False,Inheritance disputes after a family member's death
hex1,E_full,41,ಎಂಕುಲು ನಡೆತೊಂದುಿತ್ತಿನಪಗ ಎನ್ನ ಬರಿತ್ಅಕ್ಲೆನ ನಾಯಿ ಎನ್ನ ಬಾಲೆನ್ ಚೂಚ್ಚಿಂಡ್.,My neighbor's dog bit my child while we were walking,Torts/Individuals,,Torts/Individuals,Land/Property,Courts/Legal-System,0.90,True,True,False,Physical harm/damage caused by another individual - the dog
hex1,E_full,42,ಏರೊ ಎಂಕ್ಲೆನ ಉಂತೋಂದು ಇತ್ತಿನ ಕಾರ್ಗ್ ಆಕ್ದ್ ಪೋಯೆರ್.,Someone crashed into my parked vehicle and drove away,Torts/Individuals,,Torts/Individuals,Land/Property,Housing,0.90,True,True,False,This involves physical harm/damage caused by another person's action.
hex1,E_full,43,ಒಂಜಿ ಬೇಲೆದಾಯೆ ಎನ್ನ ಮಿತ್ತ್ ಸಾಮಾನ್ ಬೂಡ್ಪಾದ್ ಎಂಕ್ ತಾಗ್ಂಡ್.,A worker dropped something that injured me,Torts/Individuals,,Torts/Individuals,Land/Property,Work/Employment,0.90,True,True,False,This involves property damage caused by another individual.
hex1,E_full,44,ಹಳ್ಳಿಡ್ ಯೇರಾ ಎನ್ನ ಬಾಗ್ಗೆ ಸುಳ್ಳು ಪಂಡ್ಡ್ ಎನ್ನ ಪುದರ್ನ್ ಹಾಳ್ ಮಲ್ತೆರ್.,Someone spread lies about me that damaged my reputation in the village,Torts/Individuals,,IP/Identity,Torts/Individuals,Courts/Legal-System,0.90,False,True,True,The use of someone's name without permission suggests an identity-related issue.
hex1,E_full,45,ಎನ್ನ ನೆರೆಕರೆದ ಅಕ್ಲೆನ ಪೆತ್ತಲು ಎನ್ನ ಪೂರಾ ಬುಳೆನ್ ತಿಂದ್ಡ್ ಹಾಳ್ ಮಲ್ತ್ಂಡ್.,My neighbor's cattle keep destroying my crops,Torts/Individuals,Land/Property,Torts/Individuals,Land/Property,IP/Identity,0.90,True,True,False,"Physical harm/damage caused by another person - specifically, the neighbor cutting down a tree and damaging the house."
hex1,E_full,46,"ಎಂಕ್ ನ್ಯಾಯಾಲಯದ ಒಂಜಿ ಕಾಕಜಿ ಬೈದ್ಂಡ್, ಮಾತ್ರ ಐಟ್ ದಾದ ಪಣೊಂದುಲ್ಲೆರ್ ಪಂಡ್ಡ್ ಗೊತ್ತಿಜಿ.",I received a court notice but I don't understand what it is asking me to do,Courts/Legal-System,,Courts/Legal-System,IP/Identity,Land/Property,0.90,True,True,False,The person is confused about which court to go to and cannot understand what a document said.
hex1,E_full,47,"ಎಂಕ್ ನ್ಯಾಯಾಲಯಗ್ ಪೋಪಿನ ತಾರೀಖ್ ತತ್ಂಡ್, ದಾಯೆಗ್ ಪಂಡ ಎಂಕ್ ಏರೇಲಾ ಏಪ ಏ ಪೋಡು ಪಂಡ್ಡ್ ಪಂಡಿಜೆರ್.",I missed a court date because no one explained when I needed to appear,Courts/Legal-System,,Courts/Legal-System,IP/Identity,Estates/Wills,0.90,True,True,False,The situation involves confusion about which court to go to and where to file a complaint.
hex1,E_full,48,ಎಂಕ್ ಎನ್ನ ಕೆಲ್ಸದ ಧನಿನ ಮಿತ್ತ್ ಎಂಚ ದೂರು ಕೊರೋಡು ಪಂಡ್ಡ್ ಗೊತ್ತಿಜಿ.,I don't know how to file a complaint against my employer,Courts/Legal-System,Work/Employment,Housing,Consumer/Money/Debt,Work/Employment,0.90,False,True,True,This situation involves a landlord-tenant relationship and an issue with the return of a deposit.
hex1,E_full,49,ಪೊಲೀಸ್-ದ ಅಕುಲು ಎನ್ನ ದೂರುನ್ ದೆತ್ತೊನೆರೆ ತಯಾರ್ ಇಜ್ಜೆರ್.,The police would not register my complaint,Courts/Legal-System,,Land/Property,Torts/Individuals,Courts/Legal-System,0.90,False,True,True,This situation involves someone reporting that their property has been taken without permission which is a land or property issue.
hex1,E_full,50,"ಎಂಕ್ ಒಂಜಿ ವಕೀಲ್ ಬೋಡು ಪಂಡ್ಡ್ ಪಂಡೆರ್, ಮಾತ್ರ ಎಂಕ್ ವಕೀಲ್ನ್ ಎಂಚ ನಾಡೋಡು ಪಂಡ್ಡ್ ಗೊತ್ತಿಜಿ.",I was told I need a lawyer but I don't know how to find one,Courts/Legal-System,,Courts/Legal-System,Work/Employment,Torts/Individuals,0.90,True,True,False,This situation involves conflicting parties' lawyers and legal proceedings.
hex1,E_full,51,ಎಂಕ್ ಗೊತ್ತಿಜಂದೇ ಯೇರಾ ಎನ್ನ ಪುದರ್ಡ್ ಸಾಲ ದೆತ್ತೊನ್ಯೆರ್.,Someone opened a loan in my name without my knowledge,IP/Identity,Consumer/Money/Debt,IP/Identity,Courts/Legal-System,Torts/Individuals,0.95,True,True,False,The situation involves issues related to personal or business identity being used without permission.
hex1,E_full,52,ಎನಡ ಕೇನಂದೇ ಯೇರಾ ಎನ್ನ ಫೋಟೋನ್ ಜಾಹೀರಾತುಡ್ ಉಪಯೋಗ ಮಲ್ತೊಂದುಲ್ಲೆರ್.,My photo is being used in an advertisement without my permission,IP/Identity,,IP/Identity,Torts/Individuals,Courts/Legal-System,0.90,True,True,False,Someone using your name or brand without permission
hex1,E_full,53,ಯೇರಾ ಎನ್ನಲೆಕ ಆನ್‌ಲೈನ್-ಡ್ ನಟನೆ ಮಲ್ತ್ಡ್ ಎನ್ನ ಕುಟುಂಬದಕ್ಲೆನ್ ಡೋಂಗಿ ಮಲ್ತೊಂದುಲ್ಲೆರ್.,Someone is pretending to be me online to trick my relatives,IP/Identity,,Estates/Wills,Land/Property,Courts/Legal-System,0.90,False,False,False,The issue involves a dispute over an inheritance or property that was meant for the person.
hex1,E_full,54,ವೊವಾ ಒಂಜಿ ಅಂಗಡಿ ಎನ್ನ ಕುಟುಂಬದ ಅಂಗಡಿದ ಪುದರನ್ ಉಪಯೋಗ ಮಲ್ತೊಂದುಂಡು,A shop is using my family's business name without asking,IP/Identity,,IP/Identity,Estates/Wills,Land/Property,0.90,True,True,False,The issue involves someone using another person's name without permission.
hex1,E_full,55,ಎಂಕ್ಲೆನ ಕುಟುಂಬ ಮಲ್ತ್ಡ್ ಮಾರುನ ಸಾಮಾಂದ ಡಿಸೈನ್-ನ್ ಯೇರಾ ಕಂಡ್ದೆರ್.,Someone stole the design of the products my family makes and sells,IP/Identity,,Estates/Wills,Land/Property,Courts/Legal-System,0.90,False,False,False,This involves a dispute over property after someone passed away.
